Region,Humidity (%),Soil Type,Temperature (°C),Terrain Type,Rainfall (mm),Wind Speed (km/h),Sunlight Hours,Water Availability,Crop Type,Soil Moisture (%),Evapotranspiration (mm/day),Irrigation Frequency (days),Rainfall Forecast (mm),Vegetation Index,Topography,Water Absorption Capacity,Irrigation System Type,Distance to Water Source (km),Recommended Irrigation Level,Daily Irrigation Water (m³)
Marrakech-Safi,83.09848675388452,Clay,12.96344349963513,Valley,435.8344546347564,35.12497866095386,7.371434415066712,High,Wheat,59.11839745783345,2.444944661229445,4,61.80642831024456,0.1077217594350829,Steep Slope,Medium,Subsurface,13.00763132343022,Medium,11.311362362984152
Casablanca-Settat,87.48515156496303,Loam,11.329924305665976,Mountain,347.9473257316894,24.22688751070283,6.391744835955279,Low,Tomatoes,97.11644463126508,1.5707908618094142,5,141.5844920182562,0.1919492994487899,Gentle Slope,Low,Drip,24.19571186751246,High,9.94368942627812
Rabat-Salé-Kénitra,85.12661999402802,Loam,13.9130129931878,Plateau,498.4934504454309,16.503540022457724,5.705820352035928,Low,Dates,78.81582767050436,1.5430142792272936,12,112.7918117976632,0.5379755987419362,Steep Slope,Medium,Sprinkler,14.141927971945757,Low,7.039306117131136
Souss-Massa,67.08490268112928,Loam,25.67619706955621,Valley,462.5774091952718,7.3600114080077885,11.567717474295591,Low,Dates,81.49226231711036,3.878842455111444,13,153.11189236290895,0.4042663071451687,Steep Slope,Low,Surface,10.098512954932158,Medium,10.160232810844528
Tanger-Tetouan-Al Hoceima,68.69773436493148,Loam,23.402074256542093,Valley,171.27108282967546,43.19062786181095,10.16924385657148,Low,Tomatoes,42.96856007665962,3.580245836638312,13,82.01724654789335,0.3846924564141506,Flat,Medium,Surface,26.05866976427172,Low,6.782413327376727
Rabat-Salé-Kénitra,54.67859336963042,Sandy,42.80007383852927,Coastal Plain,295.1076178143035,11.556593031280144,8.489344909665054,High,Grapes,44.18688308816599,4.779128098583406,8,169.25669576103203,0.1026143502096617,Gentle Slope,High,Surface,7.918372815858332,Low,12.0
Souss-Massa,80.063289601074,Clay,16.709474490657204,Valley,408.9438710643746,38.46652944123174,11.13864031761748,Low,Citrus,58.52350971371405,4.633306424970007,12,113.54652970827657,0.6381127837508296,Flat,Low,Drip,15.570393460156486,Low,8.487435524632916
Oriental,82.79145304416096,Loam,12.753927992966425,Valley,100.90980409888144,47.98681122111937,8.254092594194589,High,Citrus,12.572642905621397,2.2706504565245544,14,107.46728444820236,0.8415142558862206,Flat,High,Surface,20.0911214345152,Medium,2.9407118787074253
Souss-Massa,64.00436187781905,Loam,27.84624015058052,Plateau,495.1872614836061,46.44229879381272,11.704970494297791,Low,Almonds,108.8685201072542,3.244587726218364,3,177.3455375978754,0.7453766040538893,Flat,Low,Sprinkler,24.341581264555348,High,12.0
Casablanca-Settat,47.58171409224267,Loam,42.42752166654775,Plateau,258.1579944245589,8.091603379311069,6.43712535875167,High,Citrus,48.25572430734829,9.475084173434633,10,75.82687229639886,0.5882697687897509,Gentle Slope,Medium,Drip,49.58676592441336,Low,12.0
Tanger-Tetouan-Al Hoceima,55.145088295944014,Silty,40.23533645958729,Plateau,210.89940964226545,35.36004364745161,11.005597722420912,High,Almonds,27.92596954853394,10.383462575395129,8,42.99101424129794,0.632416053978895,Gentle Slope,Low,Sprinkler,17.954497236267322,Medium,12.0
Rabat-Salé-Kénitra,47.64228178818896,Loam,37.76706897513416,Valley,470.4677380626572,29.03743881534903,8.742722957283018,Medium,Tomatoes,85.85504806170763,7.037190162288479,3,195.1830433453781,0.4658680445995675,Flat,Medium,Subsurface,11.45950622896957,High,12.0
Fes-Meknes,46.636461786011104,Clay,40.58993040645791,Plateau,208.42032963018383,20.959985494497463,9.128550998915877,Low,Dates,26.83051962984132,8.146447622568434,5,192.5085967588261,0.108931468028584,Steep Slope,Medium,Drip,43.31211474972292,High,12.0
Draa Tafilalet,71.11831279557761,Clay,24.03159529026941,Plateau,70.13408081771428,30.66850848809215,7.885361143371661,High,Tomatoes,18.970760390725275,3.205416748316403,12,150.77277160135992,0.6762518866946104,Steep Slope,High,Subsurface,45.46799069386338,High,5.971034857966973
Souss-Massa,66.88743649796041,Loam,32.88298282667658,Coastal Plain,67.1848069460118,27.12855246019069,8.854918745867671,Medium,Almonds,13.390920176345675,7.719002511302351,13,60.91128316923076,0.3693352584494154,Flat,Low,Sprinkler,35.902441418162425,Low,7.836457114518153
Draa Tafilalet,83.69260489460274,Loam,11.941937972376872,Coastal Plain,262.2594713279048,6.047888087726172,9.8256646783555,Medium,Almonds,50.76209430937844,3.254104692730844,7,121.0040049208842,0.1091382243555291,Steep Slope,Medium,Surface,17.649867212619224,High,8.965677400019345
Tanger-Tetouan-Al Hoceima,81.69895416282843,Silty,18.154027422731367,Plateau,118.20197947655733,19.322418722717245,8.885017306634765,High,Almonds,19.349701051351406,5.0861789425249695,2,11.650226482974135,0.6563035120679157,Gentle Slope,Medium,Subsurface,39.384337305891776,High,8.1288151168599
Souss-Massa,80.20953519360889,Clay,19.572600304039742,Valley,89.48090856750052,46.94348369546572,6.283261295574725,Medium,Almonds,14.476572546404707,4.700083673471547,2,87.8336815596364,0.2562871978613785,Gentle Slope,Low,Drip,23.22127820619988,Low,7.658214564242442
Souss-Massa,69.1202845098833,Silty,22.46624870149473,Valley,112.06608983003936,34.25892890901099,7.21373909270692,Low,Grapes,13.950254292092064,3.0673761893555223,3,93.31092538487168,0.4731819661034807,Steep Slope,High,Sprinkler,40.15106467263422,Low,9.569219043799851
Casablanca-Settat,52.8865813636135,Loam,42.05972004767271,Plateau,8.308113363580283,18.856254992812605,6.567695862162741,Low,Tomatoes,1.6363942565408542,9.886967464794036,3,150.40176004879183,0.4426441579303167,Steep Slope,Medium,Sprinkler,42.29351508581316,Medium,12.0
Draa Tafilalet,48.89113027171568,Sandy,44.06412601773648,Plateau,73.56017253379233,41.80108292229864,7.439145338010205,Medium,Olives,10.656215264266024,4.804277455115015,11,154.66756860362156,0.5494748495650313,Gentle Slope,High,Subsurface,43.59092093520763,Medium,12.0
Casablanca-Settat,76.05780760977726,Clay,19.00696958663363,Mountain,62.10164698188692,25.61142626827664,6.429845214720116,High,Tomatoes,15.098058291092514,2.3520596020487265,10,50.94905239773739,0.6876753139728635,Flat,Medium,Sprinkler,9.332083999017962,High,5.168301450525419
Souss-Massa,76.37922140629831,Sandy,23.123759217608523,Plateau,444.47612784532,28.034890873213303,9.578231048871018,Low,Dates,95.56075642767456,5.836549033041671,5,84.46261842894451,0.4541467893030754,Steep Slope,High,Surface,25.051076138137663,Low,12.0
Tanger-Tetouan-Al Hoceima,56.52737521563608,Loam,35.84370729276201,Coastal Plain,434.29457078050086,20.22415725988877,9.397007842451876,Low,Tomatoes,112.26311556041324,9.3829371306216,3,195.325133507511,0.162569501266383,Gentle Slope,Low,Drip,25.435867389231102,Medium,12.0
Fes-Meknes,82.68987823397637,Silty,15.083150417672034,Valley,66.43087421376248,31.20690791390509,7.6253365526867185,High,Almonds,7.592820632522753,1.9641261924307216,4,161.14294210964394,0.752478325397374,Flat,Medium,Drip,12.357394562120351,Low,5.490270978588287
Casablanca-Settat,50.09687547517392,Silty,40.547871377780496,Plateau,288.5674174346288,38.45485462926519,6.130213664004282,Low,Citrus,30.302254763860866,4.401262495849752,10,147.17557345976192,0.8120627313558247,Steep Slope,Medium,Drip,10.45656244961232,High,12.0
Casablanca-Settat,60.83130647132715,Silty,31.926234933891955,Coastal Plain,285.93785823547586,11.075039050459369,6.85947066466222,Low,Olives,51.75510864255425,4.886008678584012,8,78.33737541358576,0.10400484534101,Flat,Medium,Sprinkler,11.32639920179943,Low,12.0
Tanger-Tetouan-Al Hoceima,54.42190321240217,Sandy,35.0486768042902,Valley,189.07698397518016,4.810287083129728,11.681561650901465,Medium,Grapes,24.09995044603965,8.111042984480775,1,156.4421895426437,0.5089009881395715,Steep Slope,High,Surface,27.52165365284652,Medium,12.0
Casablanca-Settat,65.58601279842122,Loam,27.91657424443684,Plateau,237.57359007844124,49.92625564947964,9.868718739582826,Low,Tomatoes,35.33966021007359,5.953490095621669,12,50.04287901427118,0.3685222572512335,Gentle Slope,Low,Drip,42.39412493495075,Low,9.3803176356485
Fes-Meknes,80.40331895085654,Sandy,13.12374130728044,Valley,22.62915693527573,41.89810874180424,5.230888423182218,Medium,Grapes,3.0174202762584628,2.705071411230876,6,113.26260631747871,0.3419571919827013,Gentle Slope,Low,Drip,19.0284803422098,High,3.3960769892188787
Rabat-Salé-Kénitra,49.72249738970767,Clay,40.44343280348731,Mountain,444.6688060107241,40.17039132948179,10.940694892118984,High,Dates,96.5005725338046,11.166242609859758,8,198.64864311536385,0.898254046085879,Flat,Medium,Sprinkler,45.00354200440719,High,12.0
Tanger-Tetouan-Al Hoceima,65.65079028044471,Loam,26.38792414324213,Mountain,26.943424213581977,12.642613499130697,6.173763335709364,High,Wheat,6.928774250638677,4.417736749962403,7,97.72513330067704,0.6626281518138911,Flat,Low,Sprinkler,11.992189158297128,High,9.38430777444005
Marrakech-Safi,39.256497389849685,Silty,40.95649597514347,Valley,254.41072424549748,0.2785002801775293,5.529568213864796,Low,Tomatoes,49.90635400058977,4.703997955182194,7,57.14192423528197,0.3303852395150531,Steep Slope,Low,Surface,11.40935652833972,Low,12.0
Fes-Meknes,44.230684987920505,Sandy,44.412559532881104,Valley,1.691993286988713,13.252176435567131,9.175173668134082,Low,Almonds,0.4657702538649496,4.758599337764964,9,80.77785651957083,0.2524992884205949,Gentle Slope,Medium,Drip,22.93018334313559,Medium,12.0
Rabat-Salé-Kénitra,56.2016094485812,Silty,31.49109194570277,Mountain,314.60007872483044,21.7920551826006,6.846223366937787,Low,Barley,52.38754371076916,7.391150941183231,10,148.6263391418682,0.7488194048729041,Steep Slope,High,Subsurface,29.1839197300804,Medium,12.0
Marrakech-Safi,59.85823881915329,Loam,27.189933919713173,Plateau,12.146351699890143,19.13952939589417,5.524104262281764,Medium,Grapes,1.8155419895306064,5.320694282196582,6,192.91256861079933,0.8548992508948281,Flat,Medium,Subsurface,27.662231206634733,Medium,9.568391777130149
Casablanca-Settat,45.37997099325972,Silty,38.093653438420034,Plateau,186.21337558798413,41.76186584120255,10.88295184778556,High,Grapes,27.80364159044896,4.382623661226513,7,0.3260503868777631,0.2137757235427178,Gentle Slope,Low,Drip,28.38611787917289,Low,12.0
Oriental,84.83126922350431,Loam,15.09487155283754,Mountain,385.7850852422668,6.725107380098566,6.957355187582516,Medium,Grapes,55.9690308460288,4.250520343093038,8,113.99474143317065,0.8094526625482337,Gentle Slope,Medium,Surface,26.90945256423778,High,11.01460896150971
Souss-Massa,65.81281069609454,Loam,28.72758124227251,Mountain,289.5625926019296,8.792035268911624,9.12428094828444,Medium,Tomatoes,83.51199340174537,5.610731879488488,9,115.8483127782184,0.212556177393927,Flat,High,Surface,1.8471311449461736,High,12.0
Casablanca-Settat,82.24804885491889,Clay,11.848862556944784,Valley,20.064394539127896,10.985523135752585,7.203097682770705,Medium,Grapes,3.3454041559272283,3.5196599361625744,5,190.5667866525513,0.1702977615586003,Flat,High,Sprinkler,27.085716853878058,Medium,3.688528541109723
Oriental,35.44761130679477,Loam,43.13769102985672,Valley,119.82606650804745,48.5320623374944,8.001796067948202,Low,Tomatoes,28.943346418958196,8.17525434657004,5,154.7613719100601,0.1719159576128923,Steep Slope,Low,Subsurface,31.028254602935604,Medium,12.0
Marrakech-Safi,72.89318157423246,Loam,25.590178635011057,Valley,16.671848929479204,41.59888243744186,11.170299729254086,Low,Grapes,2.574068821115418,4.494196677951451,6,106.41695589349392,0.2311808450952218,Gentle Slope,High,Sprinkler,34.244951578874094,High,9.99373854525568
Souss-Massa,64.92278427959126,Silty,30.559530732743337,Mountain,375.54476522119296,17.92247235667818,6.845124266113452,Medium,Tomatoes,43.97110586385296,7.741051574300113,12,108.57656777431106,0.3819539908141077,Flat,High,Drip,26.597943274078485,Low,11.453821050033511
Casablanca-Settat,56.324879730676514,Clay,31.226022144024096,Valley,163.94435931857237,47.049946391254856,10.834791920179956,Medium,Barley,44.98886749923651,5.862124237755609,2,192.7459557194924,0.2201202381777956,Flat,High,Sprinkler,16.757542616431174,Low,12.0
Fes-Meknes,47.476436379437615,Silty,42.218733093386966,Coastal Plain,5.45349765889741,12.016047764630269,5.454817597352828,Medium,Wheat,1.2328656906568531,11.878763663630716,9,102.69279425260444,0.2065618268101426,Steep Slope,High,Surface,34.0539108602446,Low,12.0
Draa Tafilalet,45.29542371084724,Loam,37.19011144143985,Plateau,209.61847074868007,49.67399671668136,8.891122842787002,High,Grapes,29.880345258959057,4.231514250059688,11,8.173157537018415,0.1614749273678566,Steep Slope,High,Sprinkler,13.942564723953415,High,12.0
Marrakech-Safi,67.91868090736185,Clay,24.82926031998748,Plateau,214.64745893050664,30.51377744446688,11.230679247755836,Medium,Citrus,62.53258543886892,6.787896331587365,9,11.408736338322113,0.4541649175610242,Steep Slope,Low,Subsurface,34.57887845830703,Medium,11.21996630746316
Tanger-Tetouan-Al Hoceima,42.08285614882217,Sandy,44.37156179752344,Valley,409.6849089671793,14.46521585520266,10.526854211058367,High,Grapes,95.38686534730356,8.890383566155402,9,96.76541973420854,0.2446538743214169,Gentle Slope,Low,Surface,24.385036281129405,High,12.0
Draa Tafilalet,66.71885491064842,Loam,25.538073611435163,Coastal Plain,437.1360132957583,9.125111150028742,9.295244366345582,High,Almonds,58.20156116652047,5.452924753280577,3,85.864962055935,0.4230885808169956,Flat,Low,Sprinkler,30.869987074577967,Medium,12.0
Oriental,64.31019828257087,Clay,31.98639115786243,Coastal Plain,37.792546202723656,48.95347016917364,9.917884908738555,High,Olives,5.671594716905012,9.102887939120825,12,109.8863191692408,0.1184832700987105,Flat,High,Sprinkler,41.65759539049972,High,8.008400009538533
Casablanca-Settat,73.56458464417338,Silty,24.662929472804464,Valley,162.80725356373122,25.36050520144624,7.659548329665672,High,Grapes,20.16592225777716,5.9807068963978525,1,2.04100502977318,0.7487105535816684,Gentle Slope,High,Surface,7.506933037852835,Low,11.639743705241724
Rabat-Salé-Kénitra,62.0018140064757,Silty,36.77651164896714,Mountain,23.74711234116112,14.219716595641902,8.614835965114704,Medium,Almonds,3.102481575796202,7.724497644528833,1,104.49314970968588,0.6745756311865698,Steep Slope,High,Sprinkler,11.00446175322302,Medium,12.0
Draa Tafilalet,67.92933568469553,Sandy,28.27257498980666,Plateau,60.1633286987675,23.694143667211897,9.621121811213325,High,Grapes,7.184856365147761,3.2473482554499635,9,3.223565842646847,0.5011698645647505,Flat,High,Surface,26.902637270063604,Low,9.639519943110788
Tanger-Tetouan-Al Hoceima,56.114055072100086,Clay,41.14880540613385,Valley,16.910820859599607,14.113553362455022,8.636409222184371,Low,Almonds,5.032452102291797,5.484625210876447,11,49.77233453451768,0.6748797514148541,Flat,Low,Subsurface,6.111208315478011,Medium,11.135970152138023
Oriental,67.61024935641419,Sandy,29.91995496589939,Valley,83.21603833122853,21.447705611627203,10.098949086236445,Medium,Tomatoes,14.856975576241284,6.744496226033291,7,62.73239167721509,0.4447157042059045,Steep Slope,Low,Drip,24.893558286133707,High,12.0
Draa Tafilalet,70.66857229758669,Sandy,26.234040613582124,Coastal Plain,358.0675315767848,31.719862974854223,7.702334365901173,High,Barley,104.91703968697574,5.907449401556829,8,170.12664704207552,0.8243136493269859,Steep Slope,Medium,Drip,43.5843101716878,Low,12.0
Marrakech-Safi,79.45475381230642,Loam,19.12923069813917,Plateau,305.4758847181387,24.282993780328976,5.000472483526021,Medium,Grapes,70.84730246812947,5.735352795479499,14,89.13477134496468,0.3926345880775271,Flat,Low,Subsurface,10.087662974592352,Low,6.174896624062078
Marrakech-Safi,71.08388751245232,Clay,23.634220756853285,Valley,123.9484863754378,47.57804262695079,8.954932086574921,Medium,Barley,14.887416786170894,3.695264004996207,9,62.57010502316571,0.2489341562221346,Gentle Slope,Low,Drip,32.02754938207019,High,8.890844398199322
Oriental,59.61641924526361,Sandy,40.1729430044081,Coastal Plain,327.42403119456395,43.3961454292557,10.503390037845197,Low,Olives,92.9267451522072,9.092216272265128,3,156.07027791937344,0.6830624406372705,Flat,Medium,Sprinkler,13.37069145626483,Low,12.0
Casablanca-Settat,88.58155527413068,Sandy,11.393198912773055,Mountain,180.22969355337585,39.7041021738364,5.066383485478626,Low,Almonds,53.46765112186159,1.807945221169339,14,112.97089120816364,0.4946388429302287,Gentle Slope,Medium,Drip,9.20916642188895,Medium,3.3907106149205823
Souss-Massa,54.2131522898711,Clay,31.967062421562574,Plateau,298.3941150072201,28.37007909618522,6.63559232380401,Low,Citrus,40.41090544418306,7.641961127124829,5,145.37324124516437,0.7633868624256189,Steep Slope,High,Surface,15.102212516516332,Low,12.0
Fes-Meknes,47.23279939057341,Sandy,44.41345027653396,Valley,210.06403949780903,33.267481613178326,8.8124449117743,High,Citrus,45.43627826261493,5.826391867440789,9,56.62451638045629,0.3718567026471784,Steep Slope,Low,Subsurface,35.120379324123746,Medium,12.0
Rabat-Salé-Kénitra,79.58262454358855,Silty,18.08626482814708,Mountain,498.9546608951431,31.520801420955923,6.583836234874123,High,Tomatoes,124.17128416234942,3.7431843802288234,3,106.1245626454712,0.6000113594680726,Gentle Slope,High,Drip,2.4679503510896352,High,12.0
Casablanca-Settat,85.74510978724211,Clay,10.608606002390188,Valley,80.6184042173228,37.411724571659725,5.611417625956129,High,Almonds,16.66009606139724,1.4375601849969646,12,164.30412641938054,0.3924281097472599,Flat,High,Subsurface,22.77522300906392,Medium,2.7395875560805605
Oriental,86.20308692143736,Silty,11.353973539001704,Mountain,470.8474157508297,11.843035472017949,8.55491397256911,Medium,Barley,84.38998329754996,2.6650670295516954,7,25.36159641127352,0.3516475273703309,Flat,Medium,Surface,13.55624617358088,High,11.41930067763396
Marrakech-Safi,51.32942457202616,Clay,35.171879617977915,Valley,196.7570063318104,12.671398099569842,11.483421115937633,High,Grapes,37.192947290166224,6.018193802131512,9,99.4392709989949,0.5270114851698176,Flat,High,Drip,39.49501665270777,Medium,12.0
